length,input,target
18,1 0 2 1 1 2 0 1 0 1 2 2 0 0 0 2 0 0,0
18,0 0 1 0 1 2 0 2 0 2 2 0 2 2 2 1 0 1,0
18,0 0 0 2 1 2 1 1 1 1 0 0 1 0 1 2 0 0,1
18,2 1 1 2 0 2 1 1 1 1 0 0 0 2 0 1 1 0,1
18,1 0 0 0 1 2 1 0 1 2 1 0 1 2 0 2 0 1,0
18,0 1 2 0 2 0 0 1 1 2 0 2 2 1 0 1 0 0,0
18,2 0 1 0 0 0 2 1 2 0 1 2 2 0 2 2 1 2,2
18,0 1 2 0 1 0 0 2 2 0 1 0 0 2 2 2 1 0,1
18,0 2 1 0 1 1 1 0 0 0 2 0 2 1 1 0 0 0,0
18,0 0 2 2 2 0 1 1 1 1 1 2 2 0 2 2 2 2,2
18,0 1 1 2 1 2 2 0 1 2 0 2 2 2 2 1 0 0,0
18,0 1 0 2 1 0 1 0 0 0 0 2 0 1 0 2 2 0,0
18,1 0 1 0 0 2 2 0 2 2 0 0 2 2 1 2 2 1,2
18,0 1 0 2 1 1 2 0 2 0 2 0 0 2 0 2 0 0,0
18,0 2 0 1 1 0 1 0 2 0 0 0 1 2 0 1 1 0,0
18,2 1 2 1 0 2 2 0 1 2 0 2 2 1 0 2 2 2,0
18,2 1 1 2 2 0 1 0 1 1 2 0 1 1 0 0 2 2,1
18,1 0 2 0 0 0 1 0 0 1 1 1 2 1 0 1 2 2,0
18,0 2 0 1 2 2 1 1 0 1 1 2 2 1 0 2 0 1,1
18,0 2 2 1 1 1 2 0 1 2 0 0 1 1 0 0 2 0,1
18,2 1 1 2 1 2 0 0 1 1 1 1 1 0 1 2 1 1,1
18,1 1 0 0 1 1 2 1 2 0 1 2 2 1 0 0 0 2,2
18,2 1 0 0 0 1 0 1 0 0 1 1 2 2 2 2 0 0,0
18,0 1 1 1 1 1 2 1 0 2 1 1 0 0 1 2 0 1,1
18,1 2 2 2 0 1 2 0 2 2 2 0 1 0 0 0 2 1,2
18,1 2 0 0 0 2 2 2 0 0 2 1 1 2 1 2 0 0,0
18,0 0 0 2 2 2 1 1 2 1 2 1 0 2 0 1 0 1,0
18,0 1 0 1 0 2 1 0 2 1 1 2 1 2 0 1 1 2,0
18,1 1 0 0 1 1 1 2 2 1 1 2 1 2 0 0 1 0,2
18,2 1 1 0 2 1 2 1 0 1 2 0 1 0 0 1 1 2,0
18,0 1 1 2 1 0 2 1 0 1 1 2 0 2 1 1 0 1,2
18,0 1 2 1 1 1 0 0 1 2 1 1 2 0 2 2 0 2,1
18,1 1 2 1 2 0 1 2 0 1 1 2 1 1 2 2 0 1,0
18,2 2 2 0 0 2 1 0 2 1 0 0 2 0 0 2 0 0,1
18,2 1 1 2 2 0 1 1 2 1 0 1 0 1 2 2 1 1,0
18,1 0 1 0 2 2 1 1 0 2 1 2 2 2 2 0 0 1,2
18,2 2 1 0 2 0 2 0 2 0 0 2 0 2 0 2 0 2,1
18,2 2 0 0 1 2 2 0 1 1 2 2 2 1 0 0 0 0,0
18,1 2 0 2 1 1 2 1 2 1 1 2 2 2 1 0 0 0,0
18,2 2 1 1 1 2 2 1 1 2 1 1 2 1 2 1 1 2,2
18,1 2 1 2 2 0 0 1 1 0 2 1 0 1 2 0 0 1,2
18,1 1 1 2 1 0 1 2 2 2 2 2 0 2 0 0 1 2,1
18,2 0 0 1 1 0 2 1 0 1 0 0 0 0 2 2 1 0,1
18,0 0 1 0 1 1 2 2 1 1 0 0 0 1 0 0 0 0,1
18,0 2 0 1 2 0 1 1 0 0 1 1 1 2 0 1 0 0,1
18,0 1 1 1 0 0 2 2 0 2 0 0 1 1 2 0 1 0,2
18,2 0 2 0 2 2 1 2 2 0 2 0 0 1 1 0 2 1,2
18,2 2 0 1 0 0 2 1 2 1 1 0 0 2 2 1 2 0,1
18,2 0 2 1 0 2 0 1 2 2 2 0 2 0 2 1 1 2,1
18,2 2 1 2 2 2 2 1 1 0 2 0 0 1 1 0 0 2,0
18,0 1 1 1 0 2 0 0 2 0 1 1 0 0 2 2 1 0,2
18,0 0 2 0 1 2 0 1 0 0 0 1 2 2 0 2 0 0,1
18,2 0 2 0 1 1 2 0 2 1 1 2 0 1 0 1 0 2,0
18,2 1 0 2 2 2 2 2 2 0 2 0 0 1 0 0 0 2,2
18,0 1 2 0 0 2 2 1 0 1 2 0 1 1 1 0 0 1,0
18,1 2 1 0 2 1 0 0 1 0 0 2 1 1 1 2 2 0,2
18,1 2 0 1 1 0 2 1 0 2 0 2 2 1 2 2 1 1,0
18,0 1 1 1 1 0 2 2 1 1 2 0 1 2 2 2 2 0,0
18,2 0 2 1 1 2 0 1 2 2 0 2 2 2 1 2 0 2,0
18,2 2 1 1 2 0 0 0 2 0 2 1 0 1 0 1 2 1,0
18,2 0 0 1 2 1 0 2 1 1 2 0 0 2 2 2 2 2,1
18,1 1 2 0 1 0 2 2 2 1 0 1 1 1 1 0 1 0,2
18,1 0 2 0 1 1 0 2 2 0 0 0 1 2 0 2 1 1,1
18,0 1 0 0 0 2 1 1 0 1 0 1 0 2 2 1 0 1,1
18,1 2 1 1 0 1 0 2 2 1 2 2 2 0 0 2 0 2,0
18,2 0 1 2 2 2 0 2 2 1 0 0 0 0 0 0 2 0,1
18,0 0 1 2 1 0 1 0 2 2 1 1 0 2 2 1 1 1,0
18,1 2 1 0 2 0 1 2 2 1 2 1 2 2 1 0 0 1,0
18,2 0 1 0 2 2 2 2 1 2 0 1 1 2 1 1 0 1,0
18,1 0 2 1 0 1 2 2 2 1 2 2 1 0 0 1 1 1,2
18,0 1 1 0 0 2 2 1 1 0 1 1 1 0 0 0 1 1,1
18,1 1 1 2 0 2 2 1 2 0 2 1 0 2 0 0 1 2,2
18,1 1 0 2 2 0 1 0 2 1 2 2 2 1 2 0 0 1,2
18,2 1 0 1 2 0 1 1 1 0 2 2 0 1 1 2 1 1,1
18,0 2 1 0 1 0 2 2 1 2 2 1 1 0 0 0 1 1,2
18,2 0 1 1 0 0 2 2 2 2 0 1 2 2 2 2 2 2,1
18,0 0 2 1 1 0 1 1 2 1 2 2 2 1 2 0 1 1,2
18,0 0 1 2 1 1 2 2 0 2 1 1 0 2 1 0 1 2,1
18,1 1 2 2 1 1 2 2 0 2 0 2 2 0 2 0 0 1,0
18,0 1 0 2 2 0 1 2 1 2 0 2 0 1 2 0 2 2,2
18,1 2 2 0 1 0 2 0 0 2 2 0 0 0 0 2 0 0,2
18,1 2 1 1 1 0 1 2 0 1 0 0 2 1 2 1 0 0,1
18,1 0 0 0 2 1 1 0 0 2 2 1 0 1 2 2 2 2,1
18,1 1 0 1 2 0 0 2 2 0 1 2 1 0 1 2 2 1,1
18,2 0 1 0 0 2 1 2 2 2 1 1 1 1 1 1 2 1,0
18,1 0 0 2 2 2 2 0 0 1 2 0 2 0 1 2 2 2,0
18,1 0 1 2 1 2 1 1 2 0 0 2 2 0 2 1 2 2,1
18,1 1 2 2 2 0 2 2 0 2 1 1 0 0 0 2 2 1,0
18,2 1 0 2 2 1 0 0 0 2 2 0 0 1 1 1 1 2,0
18,2 0 1 0 0 0 1 2 0 2 2 0 0 1 1 1 1 2,1
18,2 0 0 0 0 2 1 1 2 2 2 0 1 0 2 2 0 0,2
18,2 0 0 1 1 1 2 0 2 1 0 0 0 1 1 1 1 1,0
18,1 2 1 2 1 2 1 0 1 2 2 2 2 0 1 2 2 0,0
18,2 1 2 2 1 2 0 2 0 0 0 1 0 0 1 1 2 0,2
18,1 0 0 1 1 1 2 1 0 1 1 2 0 1 0 2 0 0,2
18,0 2 1 2 0 0 0 1 1 2 0 0 2 0 2 0 0 1,2
18,2 0 1 1 2 1 2 1 0 0 0 0 2 1 1 1 1 1,2
18,0 0 2 2 2 0 1 2 0 1 1 1 2 2 2 2 0 0,2
18,2 1 0 1 0 0 0 2 0 0 2 1 2 1 2 0 2 0,1
18,1 2 0 1 1 1 2 1 2 2 2 0 2 0 2 1 1 0,0
18,0 0 1 0 1 1 2 2 0 2 2 1 2 1 2 0 1 1,1
18,1 0 0 1 2 2 1 0 0 0 1 0 2 1 0 1 1 0,1
18,1 0 0 1 2 0 1 0 1 1 1 0 0 1 1 2 2 2,1
18,0 0 0 1 1 1 0 1 2 1 2 0 1 0 1 0 0 1,0
18,0 2 2 1 0 2 1 2 0 1 1 2 0 2 1 0 2 0,1
18,0 1 2 0 1 1 2 0 2 2 2 0 2 0 2 2 0 1,2
18,1 0 1 2 2 1 1 0 1 0 0 0 1 1 1 2 1 2,2
18,2 1 2 2 2 2 0 0 1 1 0 1 1 0 2 0 1 2,2
18,0 0 2 0 2 2 1 1 1 0 2 2 0 2 0 1 1 1,0
18,1 1 0 2 2 0 0 2 1 1 0 0 2 0 2 0 1 1,1
18,2 2 0 1 2 2 0 0 1 0 2 2 1 2 2 1 0 0,2
18,2 1 2 1 0 0 0 1 0 0 0 2 2 1 2 1 0 1,1
18,1 2 1 1 2 1 0 1 1 2 1 1 0 2 2 0 2 0,2
18,1 1 2 1 0 1 0 2 2 0 2 1 1 2 0 2 2 1,0
18,0 2 2 2 0 2 2 2 0 1 1 2 2 2 0 0 2 1,2
18,1 2 1 1 2 1 0 0 2 0 1 2 2 0 2 2 1 0,2
18,1 1 1 1 0 2 2 1 0 0 2 1 1 0 1 0 1 0,0
18,2 1 2 2 2 1 1 2 2 2 2 0 1 0 1 2 0 1,0
18,1 2 2 2 2 1 1 0 2 1 0 0 2 1 0 2 1 0,2
18,1 0 2 1 1 2 1 2 2 1 0 0 1 0 2 1 2 2,0
18,1 2 0 1 1 0 2 1 2 1 2 2 0 2 2 2 1 2,0
18,0 1 0 1 2 0 1 0 0 1 0 2 2 1 1 1 2 1,1
18,2 0 0 0 1 2 1 0 0 1 0 0 1 2 1 2 2 2,2
18,1 0 2 0 1 1 1 2 2 1 1 2 0 2 2 2 1 1,1
18,2 2 2 0 1 1 1 1 2 1 2 1 1 0 0 2 0 2,0
18,0 0 2 2 1 1 1 0 0 2 2 0 2 1 0 0 1 0,0
18,0 1 1 2 2 2 2 1 2 0 2 0 1 1 2 1 1 1,1
18,1 2 2 0 0 1 1 2 0 1 0 2 0 0 1 0 2 1,1
18,0 0 2 1 1 1 0 1 2 0 1 2 2 1 0 1 2 0,2
18,0 1 2 0 0 2 1 0 0 0 2 1 0 2 1 2 2 0,1
18,0 0 2 0 2 0 0 2 0 0 0 0 2 1 2 1 0 0,0
18,0 0 1 0 0 1 2 1 0 1 2 0 2 0 0 2 1 2,0
18,1 0 1 0 2 0 2 0 0 0 2 2 2 0 0 2 1 0,0
18,2 0 1 1 2 2 1 2 2 2 2 2 1 1 0 2 2 0,1
18,1 0 1 0 0 0 2 1 1 1 1 1 2 0 1 1 1 0,2
18,1 0 1 1 0 0 1 1 2 1 1 1 2 0 0 1 0 1,2
18,0 1 2 0 0 1 1 1 0 2 1 2 0 0 2 1 1 2,2
18,1 0 0 1 0 1 2 1 1 0 0 2 2 0 0 0 0 0,2
18,1 0 2 0 1 1 1 1 1 1 1 0 2 0 1 0 1 2,1
18,2 2 2 2 0 1 1 2 0 0 0 0 1 2 0 0 2 2,1
18,2 1 1 1 1 2 0 0 2 2 2 0 2 2 1 1 1 2,2
18,2 1 2 1 1 1 1 0 0 2 0 0 0 2 2 1 1 2,1
18,2 2 1 2 1 1 0 0 1 0 1 1 0 0 0 1 0 2,0
18,0 2 1 2 0 2 2 2 0 0 2 2 2 0 2 2 2 2,1
18,2 1 1 2 1 0 2 2 1 1 0 2 0 1 1 2 0 1,2
18,1 1 1 1 2 2 1 0 2 2 1 0 1 1 2 0 0 0,0
18,2 0 1 1 0 0 0 0 1 1 1 1 0 1 2 0 0 1,0
18,1 1 0 2 1 0 0 1 1 2 0 2 2 2 1 2 0 2,2
18,2 0 0 2 1 2 0 2 2 0 1 2 2 2 2 1 2 0,2
18,1 0 0 0 1 1 0 2 2 1 1 2 2 0 0 1 2 2,0
18,0 1 1 2 0 2 0 1 2 1 0 1 1 1 1 1 0 1,1
18,2 0 1 2 2 1 1 0 0 2 0 1 1 0 2 1 1 0,2
18,0 1 1 1 2 0 1 1 1 0 2 2 2 0 1 0 2 1,0
18,0 2 1 1 1 0 2 2 1 2 0 1 0 0 0 1 2 0,1
18,0 1 1 1 0 0 2 0 0 1 1 0 2 0 2 2 2 0,0
18,1 0 0 1 2 2 2 0 0 0 2 2 1 1 1 2 0 2,1
18,2 0 1 0 2 0 2 0 0 1 0 2 2 1 0 0 1 0,2
18,0 2 0 1 1 0 1 1 1 0 2 0 2 0 1 0 0 1,1
18,1 0 0 2 0 0 1 2 1 0 1 0 2 2 0 1 1 1,0
18,2 0 2 1 2 1 1 0 1 0 2 2 2 1 0 1 2 0,2
18,0 2 1 1 1 1 1 0 1 1 0 1 2 2 0 1 0 0,0
18,0 0 2 2 0 1 0 1 2 0 0 1 0 1 1 0 2 1,2
18,0 2 0 1 1 1 1 1 1 2 1 2 1 2 2 0 1 2,0
18,0 0 0 0 2 2 1 2 0 0 2 2 1 0 1 1 1 0,0
18,2 1 1 2 1 1 2 0 2 0 2 2 2 1 2 0 2 0,2
18,1 0 1 0 2 0 2 1 2 0 2 2 1 2 1 0 2 2,0
18,0 2 1 0 1 2 0 0 2 0 2 2 0 1 2 1 1 0,2
18,1 1 2 1 1 1 2 2 1 1 1 0 0 0 0 2 1 1,0
18,2 2 2 0 0 0 0 1 1 1 2 1 0 1 1 0 2 2,0
18,2 1 1 1 1 0 1 0 0 1 2 0 1 2 1 0 2 0,1
18,1 0 2 2 0 0 1 0 1 2 0 2 0 1 1 2 1 2,0
18,0 2 1 0 1 1 0 1 0 2 2 0 1 0 1 0 0 1,1
18,2 1 0 2 2 1 2 2 0 2 1 1 1 0 1 2 1 2,2
18,2 2 2 2 0 0 2 0 1 0 2 0 0 0 1 2 1 1,0
18,1 2 0 0 0 1 2 2 0 0 0 2 1 2 0 1 2 1,2
18,1 1 2 1 2 0 2 1 0 0 0 2 0 0 2 2 1 0,2
18,1 0 2 1 0 2 1 1 1 0 1 0 0 2 1 0 2 1,1
18,1 1 0 2 1 2 2 1 2 1 0 0 2 0 1 2 1 0,1
18,1 0 0 0 1 2 0 1 0 0 0 0 2 2 1 2 2 1,0
18,2 0 1 1 0 2 2 0 2 0 1 2 1 0 0 1 1 1,2
18,0 2 0 2 2 1 1 1 0 0 0 0 0 2 1 0 1 0,1
18,2 1 2 2 1 2 1 2 1 1 2 2 2 0 0 0 1 1,2
18,1 1 1 0 2 2 0 0 0 2 2 0 2 0 2 2 2 2,0
18,2 0 0 2 0 0 2 2 1 0 2 2 2 0 0 0 0 2,2
18,2 1 2 0 0 0 2 0 2 1 2 0 0 2 2 2 2 1,0
18,2 0 1 0 1 2 0 2 2 2 1 0 2 0 2 0 0 0,2
18,0 0 1 0 1 0 0 1 0 2 0 2 1 0 2 1 2 0,1
18,2 1 1 0 1 2 1 0 2 0 1 2 2 2 1 2 2 2,0
18,2 0 2 0 2 1 1 1 1 0 1 0 0 1 0 0 0 1,1
18,1 1 0 2 0 2 0 0 2 0 2 1 2 0 0 1 2 1,2
18,1 0 1 0 2 1 2 2 1 1 2 1 0 2 1 0 0 2,1
18,2 2 2 1 2 1 1 0 1 1 1 2 0 2 0 0 0 2,2
18,0 1 2 0 1 2 1 0 0 0 1 2 1 1 1 1 1 1,1
18,2 1 0 1 2 2 1 1 0 2 1 1 0 1 1 2 0 1,1
18,0 1 2 0 0 1 1 2 2 0 0 2 1 2 0 2 2 1,1
18,1 1 2 2 0 1 1 2 0 1 2 2 1 0 0 2 1 0,1
18,2 0 2 1 1 1 0 2 0 1 2 0 0 0 2 1 2 1,0
18,0 0 0 0 2 1 1 0 1 0 1 2 0 0 0 0 0 2,1
18,1 1 0 2 1 2 1 0 0 1 2 1 1 1 0 1 1 0,1
18,1 2 1 2 2 0 0 0 1 1 0 1 2 0 1 2 2 0,0
18,1 2 0 0 0 0 1 1 1 2 1 2 1 0 2 0 2 1,2
18,0 2 0 2 2 2 1 2 2 1 0 2 2 1 1 2 2 1,1
18,0 1 0 1 2 2 2 2 1 0 2 2 0 0 0 2 2 0,1
18,0 2 2 1 1 2 1 1 1 0 2 1 0 1 0 0 0 0,0
18,1 0 0 1 1 0 2 1 2 2 2 2 1 2 1 1 1 1,0
18,1 1 1 2 2 0 1 0 1 2 0 2 0 2 0 2 1 1,1
18,0 1 2 1 0 2 0 2 1 1 0 2 2 0 2 2 0 2,2
18,1 1 0 2 0 0 1 0 2 1 2 0 1 2 2 2 0 1,0
18,0 0 2 0 2 2 0 2 0 1 1 0 1 1 2 1 2 1,0
18,2 1 0 2 0 0 0 0 1 0 2 0 1 1 2 1 0 2,0
18,1 2 2 2 2 0 0 0 1 1 0 0 0 2 0 0 0 1,2
18,1 1 2 2 2 1 1 0 1 2 0 1 0 2 1 1 1 1,2
18,1 0 1 2 0 1 1 1 2 0 2 0 2 0 0 1 0 0,2
18,1 0 1 1 2 1 2 1 2 2 1 1 0 2 0 2 1 2,1
18,0 1 1 1 1 0 1 0 0 1 0 1 1 1 0 0 0 2,2
18,2 2 2 2 1 1 1 1 0 2 0 2 1 1 2 0 1 2,2
18,0 2 2 0 0 2 0 0 1 0 1 0 1 0 1 2 0 0,0
18,2 2 1 0 1 2 1 1 2 2 2 0 1 2 0 1 0 1,0
18,2 1 0 0 1 1 0 2 2 1 0 2 2 2 0 0 0 0,1
18,2 2 0 0 2 2 1 0 1 0 0 0 0 2 2 2 2 1,1
18,0 2 1 1 1 0 0 0 0 2 2 2 0 1 0 1 2 1,1
18,0 0 0 2 0 2 1 1 2 1 1 0 1 2 0 2 1 0,1
18,1 0 0 2 2 1 2 2 0 1 1 2 2 1 2 1 2 2,0
18,0 1 0 2 0 2 2 0 0 1 0 2 1 1 2 0 2 0,1
18,0 0 0 2 1 2 1 0 1 1 2 0 1 0 1 1 0 2,0
18,2 1 1 2 1 0 0 1 1 2 1 2 2 0 1 2 1 2,1
18,2 1 0 0 0 2 0 0 1 2 0 2 2 1 0 1 1 0,0
18,2 2 0 1 2 0 2 2 1 2 0 1 1 2 1 0 2 2,2
18,0 0 0 1 1 0 1 2 1 1 0 2 1 2 2 0 1 2,2
18,2 1 1 2 0 0 0 2 2 1 0 1 2 0 2 2 0 0,0
18,0 2 2 0 1 1 0 2 2 2 1 2 2 1 1 0 0 2,0
18,1 2 2 0 0 0 2 0 2 0 2 2 2 2 2 0 2 0,0
18,1 1 1 2 1 0 0 1 0 2 2 0 1 0 0 2 2 1,2
18,2 1 1 1 0 2 0 1 2 1 1 0 1 1 1 0 0 1,1
18,0 1 1 2 0 2 2 2 0 1 2 0 2 0 1 0 1 0,2
18,2 0 2 2 0 2 0 2 1 0 1 1 2 0 1 2 1 2,0
18,0 2 0 1 2 1 0 2 1 1 1 0 0 0 2 2 2 2,1
18,0 2 1 0 2 1 0 2 1 1 0 2 1 0 1 1 1 2,0
18,0 1 2 2 0 1 0 1 1 0 2 0 2 2 1 1 2 2,2
18,1 1 1 2 0 0 2 1 2 0 1 0 2 1 1 0 2 2,1
18,2 2 1 0 0 0 2 2 2 1 1 0 0 2 2 1 0 1,1
18,0 1 1 1 1 2 0 1 0 2 0 0 1 0 0 1 1 2,2
18,2 0 2 2 1 1 2 1 1 1 2 2 2 0 0 0 1 2,1
18,0 0 0 0 0 0 0 1 1 0 1 0 2 1 2 0 1 1,1
18,1 1 0 1 1 1 2 1 1 1 1 0 2 0 0 0 1 0,2
18,2 0 1 1 0 1 2 0 1 0 2 1 1 0 2 2 1 1,0
18,0 1 1 2 2 1 1 0 0 1 0 2 2 2 0 0 1 1,2
18,1 2 1 1 0 0 1 1 2 0 1 0 2 0 1 2 1 0,1
18,2 0 1 1 0 1 1 2 0 0 2 0 2 1 2 0 0 0,0
18,0 1 1 0 1 2 2 2 1 0 2 0 2 2 1 1 0 1,1
18,1 0 0 2 2 1 0 1 1 1 0 1 1 2 0 1 0 0,2
18,1 1 2 2 0 0 1 1 0 1 2 2 0 1 0 2 1 1,0
18,1 0 2 1 2 1 0 2 1 0 1 1 0 0 2 2 1 0,2
18,2 0 1 2 2 1 2 2 1 1 0 1 2 2 0 0 1 2,1
18,0 0 1 2 0 0 0 1 2 2 0 1 1 2 1 0 1 1,0
18,2 1 2 0 2 0 1 0 2 0 2 1 1 0 0 0 0 1,0
18,0 1 1 1 0 2 0 2 1 0 0 2 1 2 1 2 1 1,0
18,2 1 0 2 1 1 1 0 0 0 2 1 1 0 0 0 1 2,0
18,0 1 2 2 2 2 1 2 0 0 0 0 1 2 2 0 2 2,0
18,0 2 2 2 2 2 1 1 1 1 1 1 1 0 0 2 1 2,1
18,2 0 0 2 2 0 2 1 1 0 1 0 1 2 0 0 1 1,1
18,0 0 2 1 0 1 0 2 0 0 0 2 1 0 0 0 0 1,1
18,0 2 0 0 0 2 0 2 2 2 0 2 1 2 0 1 0 0,1
18,0 2 0 1 1 2 1 2 2 1 2 2 1 2 1 1 1 1,2
18,0 2 1 1 2 1 2 1 0 1 2 0 2 0 1 0 2 2,2
18,1 2 1 0 1 1 2 1 2 1 0 1 2 2 0 0 2 1,2
18,1 1 0 1 0 0 0 2 1 0 1 2 1 0 2 2 0 0,2
18,1 2 0 2 1 0 1 1 2 0 1 2 1 2 1 0 1 1,1
18,0 1 2 0 0 2 0 0 2 1 1 2 2 1 1 2 1 0,0
18,2 0 1 0 1 0 2 2 1 1 1 2 1 0 2 1 1 2,2
18,1 0 0 1 2 2 1 0 0 0 2 1 2 2 0 0 1 0,0
18,1 2 2 2 1 0 0 0 1 2 1 2 0 0 1 1 1 0,2
18,2 2 1 0 1 0 0 1 1 0 2 2 0 0 1 1 0 2,1
18,0 2 2 2 1 2 1 0 0 1 2 2 0 2 1 2 1 2,2
18,2 0 1 1 0 1 2 2 0 2 0 2 0 1 2 0 2 1,1
18,0 0 2 1 0 1 0 1 1 0 1 0 0 1 1 1 0 2,0
18,0 0 1 2 1 0 0 0 2 0 0 2 1 1 1 0 0 2,1
18,2 2 2 1 0 1 0 1 1 1 1 1 1 1 2 1 2 2,1
18,0 0 0 2 0 1 2 0 0 1 1 2 0 1 1 0 1 0,0
18,0 0 0 0 2 2 2 2 0 2 0 2 1 1 0 0 0 2,1
18,2 0 1 2 0 1 0 2 1 2 1 0 0 0 2 1 0 1,1
18,1 2 1 1 1 1 2 2 2 1 2 1 0 1 1 1 2 0,1
18,0 1 0 1 1 1 1 1 0 0 1 1 1 0 1 0 0 0,1
18,2 0 1 1 2 1 2 2 2 0 0 1 2 0 0 0 2 1,1
18,1 0 1 1 0 0 0 0 0 2 0 1 1 2 0 1 2 2,2
18,2 0 1 1 0 0 2 0 2 0 2 0 1 1 1 1 0 2,1
18,0 2 2 2 1 0 0 0 2 2 0 2 0 0 2 0 2 0,2
18,0 1 1 1 2 2 0 0 0 1 1 0 1 2 1 1 0 0,2
18,2 0 0 0 0 2 0 2 2 1 0 2 0 1 2 1 2 2,1
18,1 1 1 0 0 2 2 1 0 1 2 2 2 2 2 1 2 2,0
18,2 1 1 2 0 2 2 0 0 2 1 2 2 2 0 1 1 0,0
18,0 1 1 2 1 2 2 0 0 2 2 1 2 2 2 0 0 1,0
18,1 1 2 1 0 2 2 1 0 1 0 2 0 1 0 2 1 1,0
18,0 0 1 0 0 2 0 2 2 0 2 0 0 1 0 0 2 2,2
18,1 2 1 0 1 2 1 0 2 1 0 1 0 0 2 2 2 0,0
18,1 2 2 2 0 2 1 2 0 2 2 1 2 0 0 0 1 1,0
18,0 0 2 2 2 2 1 2 0 0 0 0 2 1 2 1 2 2,0
18,0 2 2 2 1 2 0 2 0 1 2 1 1 2 1 0 0 1,2
18,2 0 1 1 1 1 2 0 2 2 1 0 0 0 2 2 0 1,0
18,2 0 0 2 2 2 0 2 2 0 1 1 2 0 1 2 2 0,0
18,2 1 2 0 2 2 0 2 2 1 1 1 2 1 0 1 0 0,2
18,2 1 2 0 1 2 1 0 1 1 0 2 0 1 0 2 1 0,2
18,0 0 2 1 1 1 0 1 2 0 1 0 0 0 2 2 2 0,0
18,2 2 0 0 1 0 2 0 1 2 2 1 2 1 2 1 0 2,0
18,2 0 1 0 0 2 0 0 0 2 1 1 1 2 1 2 2 0,2
18,2 0 0 0 0 0 2 2 2 2 0 0 1 2 2 0 0 1,1
18,1 1 2 2 2 1 1 1 2 2 1 0 0 1 2 0 1 1,0
18,2 1 0 0 0 0 0 1 2 2 1 2 0 2 1 1 1 1,2
18,1 1 2 2 1 0 1 2 1 0 0 1 1 0 1 1 1 0,1
18,2 1 0 0 1 1 0 0 2 0 0 0 2 2 1 0 0 1,1
18,1 2 0 1 1 1 1 0 0 0 0 2 0 0 1 2 1 2,0
18,0 0 1 1 1 1 1 2 2 2 1 2 2 2 0 2 2 2,0
18,0 0 0 2 2 0 0 1 2 0 1 2 0 1 0 2 2 1,1
18,2 2 2 0 2 1 0 1 1 2 0 1 2 0 1 2 0 2,0
18,2 1 1 1 2 2 1 0 2 1 2 1 0 1 2 1 1 1,1
18,2 1 2 2 0 1 0 1 1 1 2 0 0 1 1 0 1 0,1
18,0 1 1 1 1 1 0 1 0 2 0 1 0 0 2 2 1 0,2
18,2 0 0 0 1 2 1 2 0 0 2 1 1 0 2 0 2 0,1
18,1 0 0 2 1 0 1 0 1 0 2 0 0 0 2 2 0 1,1
18,1 1 0 2 1 0 0 1 1 0 1 2 2 2 2 0 0 1,2
18,0 0 1 0 2 2 0 0 2 1 2 1 0 0 0 0 2 0,1
18,0 0 1 0 0 1 1 1 2 1 2 1 2 0 2 1 2 1,0
18,0 1 0 2 1 2 2 1 1 1 0 1 2 1 0 0 2 0,2
18,1 2 0 2 2 1 2 1 1 2 0 1 0 1 2 0 2 2,1
18,1 1 2 1 2 2 0 2 1 0 2 0 2 0 2 0 2 2,1
18,2 1 0 0 0 2 2 2 2 2 1 1 1 0 2 2 1 1,1
18,2 1 2 0 0 2 1 2 2 2 0 0 0 0 0 0 0 1,0
18,2 2 2 1 2 0 0 1 1 2 0 1 2 1 1 2 0 1,0
18,1 0 0 0 1 2 2 0 0 1 1 0 0 0 2 2 0 1,1
18,1 2 2 1 0 1 2 1 0 2 0 1 0 2 2 0 1 0,0
18,0 2 1 0 2 2 2 2 2 2 1 0 1 2 1 2 2 0,0
18,1 2 0 2 2 2 1 0 0 1 2 0 0 0 1 2 1 0,2
18,1 2 2 2 2 0 1 0 1 1 0 2 2 0 2 2 2 0,1
18,1 1 1 0 0 1 1 2 0 0 1 1 2 0 2 2 1 0,1
18,2 1 0 1 2 0 0 1 1 2 0 2 2 2 2 2 0 1,0
18,0 0 1 2 2 2 0 1 1 0 0 2 1 2 0 0 2 1,2
18,2 0 2 0 2 1 0 0 1 1 2 2 2 2 2 0 1 1,0
18,0 0 0 1 0 0 0 1 0 0 0 1 2 1 2 0 0 1,0
18,2 2 0 1 2 0 1 0 1 1 1 0 1 2 0 1 2 2,1
18,1 1 0 0 1 1 1 2 2 1 0 0 1 2 0 1 2 0,1
18,0 1 2 2 0 1 1 1 2 2 1 0 2 1 2 1 1 2,1
18,2 1 2 0 2 2 1 2 0 1 0 1 1 1 1 1 0 0,0
18,1 1 0 2 2 2 0 1 1 0 1 2 1 2 2 2 1 2,2
18,0 2 0 0 1 0 1 2 1 1 0 1 2 1 2 2 0 2,0
18,1 1 2 2 1 2 1 0 2 0 1 2 2 1 0 1 1 2,1
18,0 2 1 0 2 1 0 2 1 2 0 2 0 2 2 0 2 1,2
18,1 2 2 0 0 0 2 1 0 1 0 0 2 0 1 2 0 1,0
18,1 1 2 0 2 1 2 1 0 0 1 0 0 0 2 0 1 1,0
18,0 2 1 0 2 2 1 2 0 0 0 2 2 2 2 2 0 1,0
